0.43101,1
0.43201,1
0.43301,1
0.43401,1
0.43501,-1
0.43601,-1
0.43701,-1
0.43801,-1
0.43901,-1
0.44001,1
0.44101,1
0.44201,1
0.44301,1
0.44401,1
0.44501,-1
0.44601,-1
0.44701,-1
0.44801,-1
0.44901,-1
0.45002,1
0.45102,1
0.45202,1
0.45302,1
0.45402,1
0.45502,-1
0.45602,-1
0.45702,-1
0.45802,-1
0.45902,-1
0.46002,1
0.46102,1
0.46202,1
0.46302,1
0.46402,1
0.46502,-1
0.46602,-1
0.46702,-1
0.46802,-1
0.46902,-1
0.47002,1
0.47102,1
0.47202,1
0.47302,1
0.47402,1
0.47502,-1
0.47602,-1
0.47702,-1
0.47802,-1
0.47902,-1
0.48002,1
0.48102,1
0.48202,1
0.48302,1
0.48402,1
0.48502,-1
0.48602,-1
0.48702,-1
0.48802,-1
0.48902,-1
0.49002,1
0.49102,1
0.49202,1
0.49302,1
0.49402,1
0.49502,-1
0.49602,-1
0.49702,-1
0.49802,-1
0.49902,-1
0.50002,1
0.50102,1
0.50202,1
0.50302,1
0.50402,1
0.50502,-1
0.50602,-1
0.50702,-1
0.50802,-1
0.50902,-1
0.51002,1
0.51102,1
0.51202,1
0.51302,1
0.51402,1
0.51502,-1
0.51602,-1
0.51702,-1
0.51802,-1
0.51902,-1
0.52002,1
0.52102,1
0.52202,1
0.52302,1
0.52402,1
0.52502,-1
0.52602,-1
0.52702,-1
0.52802,-1
0.52902,-1
0.53002,1
0.53102,1
0.53202,1
0.53302,1
0.53402,1
0.53502,-1
0.53602,-1
0.53702,-1
0.53802,-1
0.53902,-1
0.54002,1
0.54102,1
0.54202,1
0.54302,1
0.54402,1
0.54502,-1
0.54602,-1
0.54702,-1
0.54802,-1
0.54902,-1
0.55002,1
0.55102,1
0.55202,1
0.55302,1
0.55402,1
0.55502,-1
0.55602,-1
0.55702,-1
0.55802,-1
0.55902,-1
0.56002,1
0.56102,1
0.56202,1
0.56302,1
0.56402,1
0.56502,-1
0.56602,-1
0.56702,-1
0.56802,-1
0.56902,-1
0.57002,1
0.57102,1
0.57202,1
0.57302,1
0.57402,1
0.57502,-1
0.57602,-1
0.57702,-1
0.57802,-1
0.57902,-1
0.58002,1
0.58102,1
0.58202,1
0.58302,1
0.58402,1
0.58502,-1
0.58602,-1
0.58702,-1
0.58802,-1
0.58902,-1
0.59002,1
0.59102,1
0.59202,1
0.59302,1
0.59402,1
0.59502,-1
0.59602,-1
0.59702,-1
0.59802,-1
0.59902,-1
0.60002,1
0.60102,1
0.60202,1
0.60302,1
0.60402,1
0.60502,-1
0.60602,-1
0.60702,-1
0.60802,-1
0.60902,-1
0.61002,1
0.61102,1
0.61202,1
0.61302,1
0.61402,1
0.61502,-1
0.61602,-1
0.61702,-1
0.61802,-1
0.61902,-1
0.62002,1
0.62102,1
0.62202,1
0.62302,1
0.62402,1
0.62502,-1
0.62602,-1
0.62702,-1
0.62802,-1
0.62902,-1
0.63002,1
0.63102,1
0.63202,1
0.63302,1
0.63402,1
0.63502,-1
0.63602,-1
0.63702,-1
0.63802,-1
0.63902,-1
0.64002,1
0.64102,1
0.64202,1
0.64302,1
0.64402,1
0.64502,-1
0.64602,-1
0.64702,-1
0.64802,-1
0.64902,-1
0.65002,1
0.65102,1
0.65202,1
0.65302,1
0.65402,1
0.65502,-1
0.65602,-1
0.65702,-1
0.65802,-1
0.65902,-1
0.66002,1
0.66102,1
0.66202,1
0.66302,1
0.66402,1
0.66502,-1
0.66602,-1
0.66702,-1
0.66802,-1
0.66902,-1
0.67002,1
0.67102,1
0.67202,1
0.67302,1
0.67402,1
0.67502,-1
0.67602,-1
0.67702,-1
0.67802,-1
0.67902,-1
0.68002,1
0.68102,1
0.68202,1
0.68302,1
0.68402,1
0.68502,-1
0.68602,-1
0.68702,-1
0.68802,-1
0.68902,-1
0.69002,1
0.69102,1
0.69202,1
0.69302,1
0.69402,1
0.69502,-1
0.69602,-1
0.69702,-1
0.69802,-1
0.69902,-1
0.70002,1
0.70102,1
0.70202,1
0.70302,1
0.70402,1
0.70502,-1
0.70602,-1
0.70702,-1
0.70802,-1
0.70902,-1
0.71002,1
0.71102,1
0.71202,1
0.71302,1
0.71402,1
0.71502,-1
0.71602,-1
0.71702,-1
0.71802,-1
0.71902,-1
0.72002,1
0.72102,1
0.72202,1
0.72302,1
0.72402,1
0.72502,-1
0.72602,-1
0.72702,-1
0.72802,-1
0.72902,-1
0.73002,1
0.73102,1
0.73202,1
0.73302,1
0.73402,1
0.73502,-1
0.73602,-1
0.73702,-1
0.73802,-1
0.73902,-1
0.74002,1
0.74102,1
0.74202,1
0.74302,1
0.74402,1
0.74502,-1
0.74602,-1
0.74702,-1
0.74802,-1
0.74902,-1
0.75003,1
0.75103,1
0.75203,1
0.75303,1
0.75403,1
0.75503,-1
0.75603,-1
0.75703,-1
0.75803,-1
0.75903,-1
0.76003,1
0.76103,1
0.76203,1
0.76303,1
0.76403,1
0.76503,-1
0.76603,-1
0.76703,-1
0.76803,-1
0.76903,-1
0.77003,1
0.77103,1
0.77203,1
0.77303,1
0.77403,1
0.77503,-1
0.77603,-1
0.77703,-1
0.77803,-1
0.77903,-1
0.78003,1
0.78103,1
0.78203,1
0.78303,1
0.78403,1
0.78503,-1
0.78603,-1
0.78703,-1
0.78803,-1
0.78903,-1
0.79003,1
0.79103,1
0.79203,1
0.79303,1
0.79403,1
0.79503,-1
0.79603,-1
0.79703,-1
0.79803,-1
0.79903,-1
0.80003,1
0.80103,1
0.80203,1
0.80303,1
0.80403,1
0.80503,-1
0.80603,-1
0.80703,-1
0.80803,-1
0.80903,-1
0.81003,1
0.81103,1
0.81203,1
0.81303,1
0.81403,1
0.81503,-1
0.81603,-1
0.81703,-1
0.81803,-1
0.81903,-1
0.82003,1
0.82103,1
0.82203,1
0.82303,1
0.82403,1
0.82503,-1
0.82603,-1
0.82703,-1
0.82803,-1
0.82903,-1
0.83003,1
0.83103,1
0.83203,1
0.83303,1
0.83403,1
0.83503,-1
0.83603,-1
0.83703,-1
0.83803,-1
0.83903,-1
0.84003,1
0.84103,1
0.84203,1
0.84303,1
0.84403,1
0.84503,-1
0.84603,-1
0.84703,-1
0.84803,-1
0.84903,-1
0.85003,1
0.85103,1
0.85203,1
0.85303,1
0.85403,1
0.85503,-1
0.85603,-1
0.85703,-1
0.85803,-1
0.85903,-1
0.86003,1
0.86103,1
0.86203,1
0.86303,1
0.86403,1
0.86503,-1
0.86603,-1
0.86703,-1
0.86803,-1
0.86903,-1
0.87003,1
0.87103,1
0.87203,1
0.87303,1
0.87403,1
0.87503,-1
0.87603,-1
0.87703,-1
0.87803,-1
0.87903,-1
0.88003,1
0.88103,1
0.88203,1
0.88303,1
0.88403,1
0.88503,-1
0.88603,-1
0.88703,-1
0.88803,-1
0.88903,-1
0.89003,1
0.89103,1
0.89203,1
0.89303,1
0.89403,1
0.89503,-1
0.89603,-1
0.89703,-1
0.89803,-1
0.89903,-1
0.90003,1
0.90103,1
0.90203,1
0.90303,1
0.90403,1
0.90503,-1
0.90603,-1
0.90703,-1
0.90803,-1
0.90903,-1
0.91003,1
0.91103,1
0.91203,1
0.91303,1
0.91403,1
0.91503,-1
0.91603,-1
0.91703,-1
0.91803,-1
0.91903,-1
0.92003,1
0.92103,1
0.92203,1
0.92303,1
0.92403,1
0.92503,-1
0.92603,-1
0.92703,-1
0.92803,-1
0.92903,-1
0.93003,1
0.93103,1
0.93203,1
0.93303,1
0.93403,1
0.93503,-1
0.93603,-1
0.93703,-1
0.93803,-1
0.93903,-1
0.94003,1
0.94103,1
0.94203,1
0.94303,1
0.94403,1
0.94503,-1
0.94603,-1
0.94703,-1
0.94803,-1
0.94903,-1
0.95003,1
0.95103,1
0.95203,1
0.95303,1
0.95403,1
0.95503,-1
0.95603,-1
0.95703,-1
0.95803,-1
0.95903,-1
0.96003,1
0.96103,1
0.96203,1
0.96303,1
0.96403,1
0.96503,-1
0.96603,-1
0.96703,-1
0.96803,-1
0.96903,-1
0.97003,1
0.97103,1
0.97203,1
0.97303,1
0.97403,1
0.97503,-1
0.97603,-1
0.97703,-1
0.97803,-1
0.97903,-1
0.98003,1
0.98103,1
0.98203,1
0.98303,1
0.98403,1
0.98503,-1
0.98603,-1
0.98703,-1
0.98803,-1
0.98903,-1
0.99003,1
0.99103,1
0.99203,1
0.99303,1
0.99403,1
0.99503,-1
0.99603,-1
0.99703,-1
0.99803,-1
0.99903,-1
1,1
1.001,1
1.002,1
1.003,1
1.004,1
1.005,-1
1.006,-1
1.007,-1
1.008,-1
1.009,-1
1.01,1
1.011,1
1.012,1
1.013,1
1.014,1
1.015,-1
1.016,-1
1.017,-1
1.018,-1
1.019,-1
1.02,1
1.021,1
1.022,1
1.023,1
1.024,1
1.025,-1
1.026,-1
1.027,-1
1.028,-1
1.029,-1
1.03,1
1.031,1
1.032,1
1.033,1
1.034,1
1.035,-1
1.036,-1
1.037,-1
1.038,-1
1.039,-1
1.04,1
1.041,1
1.042,1
1.043,1
1.044,1
1.045,-1
1.046,-1
1.047,-1
1.048,-1
1.049,-1
1.05,1
1.051,1
1.052,1
1.053,1
1.054,1
1.055,-1
1.056,-1
1.057,-1
1.058,-1
1.059,-1
1.06,1
1.061,1
1.062,1
1.063,1
1.064,1
1.065,-1
1.066,-1
1.067,-1
1.068,-1
1.069,-1
1.07,1
1.071,1
1.072,1
1.073,1
1.074,1
1.075,-1
1.076,-1
1.077,-1
1.078,-1
1.079,-1
1.08,1
1.081,1
1.082,1
1.083,1
1.084,1
1.085,-1
1.086,-1
1.087,-1
1.088,-1
1.089,-1
1.09,1
1.091,1
1.092,1
1.093,1
1.094,1
1.095,-1
1.096,-1
1.097,-1
1.098,-1
1.099,-1
1.1,1
1.101,1
1.102,1
1.103,1
1.104,1
1.105,-1
1.106,-1
1.107,-1
1.108,-1
1.109,-1
1.11,1
1.111,1
1.112,1
1.113,1
1.114,1
1.115,-1
1.116,-1
1.117,-1
1.118,-1
1.119,-1
1.12,1
1.121,1
1.122,1
1.123,1
1.124,1
1.125,-1
1.126,-1
1.127,-1
1.128,-1
1.129,-1
1.13,1
1.131,1
1.132,1
1.133,1
1.134,1
1.135,-1
1.136,-1
1.137,-1
1.138,-1
1.139,-1
1.14,1
1.141,1
1.142,1
1.143,1
1.144,1
1.145,-1
1.146,-1
1.147,-1
1.148,-1
1.149,-1
1.15,1
1.151,1
1.152,1
1.153,1
1.154,1
1.155,-1
1.156,-1
1.157,-1
1.158,-1
1.159,-1
1.16,1
1.161,1
1.162,1
1.163,1
1.164,1
1.165,-1
1.166,-1
1.167,-1
1.168,-1
1.169,-1
1.17,1
1.171,1
1.172,1
1.173,1
1.174,1
1.175,-1
1.176,-1
1.177,-1
1.178,-1
1.179,-1
1.18,1
1.181,1
1.182,1
1.183,1
1.184,1
1.185,-1
1.186,-1
1.187,-1
1.188,-1
1.189,-1
1.19,1
1.191,1
1.192,1
1.193,1
1.194,1
1.195,-1
1.196,-1
1.197,-1
1.198,-1
1.199,-1
1.2,1
1.201,1
1.202,1
1.203,1
1.204,1
1.205,-1
1.206,-1
1.207,-1
1.208,-1
1.209,-1
1.21,1
1.211,1
1.212,1
1.213,1
1.214,1
1.215,-1
1.216,-1
1.217,-1
1.218,-1
1.219,-1
1.22,1
1.221,1
1.222,1
1.223,1
1.224,1
1.225,-1
1.226,-1
1.227,-1
1.228,-1
1.229,-1
1.23,1
1.231,1
1.232,1
1.233,1
1.234,1
1.235,-1
1.236,-1
1.237,-1
1.238,-1
1.239,-1
1.24,1
1.241,1
1.242,1
1.243,1
1.244,1
1.245,-1
1.246,-1
1.247,-1
1.248,-1
1.249,-1
1.25,1
1.251,1
1.252,1
1.253,1
1.254,1
1.255,-1
1.256,-1
1.257,-1
1.258,-1
1.259,-1
1.26,1
1.261,1
1.262,1
1.263,1
1.264,1
1.265,-1
1.266,-1
1.267,-1
1.268,-1
1.269,-1
1.27,1
1.271,1
1.272,1
1.273,1
1.274,1
1.275,-1
1.276,-1
1.277,-1
1.278,-1
1.279,-1
1.28,1
1.281,1
1.282,1
1.283,1
1.284,1
1.285,-1
1.286,-1
1.287,-1
1.288,-1
1.289,-1
1.29,1
1.291,1
1.292,1
1.293,1
1.294,1
1.295,-1
1.296,-1
1.297,-1
1.298,-1
1.299,-1
1.3,1
1.301,1
1.302,1
1.303,1
1.304,1
1.305,-1
1.306,-1
1.307,-1
1.308,-1
1.309,-1
1.31,1
1.311,1
1.312,1
1.313,1
1.314,1
1.315,-1
1.316,-1
1.317,-1
1.318,-1
1.319,-1
1.32,1
1.321,1
1.322,1
1.323,1
1.324,1
1.325,-1
1.326,-1
1.327,-1
1.328,-1
1.329,-1
1.33,1
1.331,1
1.332,1
1.333,1
1.334,1
1.335,-1
1.336,-1
1.337,-1
1.338,-1
1.339,-1
1.34,1
1.341,1
1.342,1
1.343,1
1.344,1
1.345,-1
1.346,-1
1.347,-1
1.348,-1
1.349,-1
1.35,1
1.351,1
1.352,1
1.353,1
1.354,1
1.355,-1
1.356,-1
1.357,-1
1.358,-1
1.359,-1
1.36,1
1.361,1
1.362,1
1.363,1
1.364,1
1.365,-1
1.366,-1
1.367,-1
1.368,-1
1.369,-1
1.37,1
1.371,1
1.372,1
1.373,1
1.374,1
1.375,-1
1.376,-1
1.377,-1
1.378,-1
1.379,-1
1.38,1
1.381,1
1.382,1
1.383,1
1.384,1
1.385,-1
1.386,-1
1.387,-1
1.388,-1
1.389,-1
1.39,1
1.391,1
1.392,1
1.393,1
1.394,1
1.395,-1
1.396,-1
1.397,-1
1.398,-1
1.399,-1
1.4,1
1.401,1
1.402,1
1.403,1
1.404,1
1.405,-1
1.406,-1
1.407,-1
1.408,-1
1.409,-1
1.41,1
1.411,1
1.412,1
1.413,1
1.414,1
1.415,-1
1.416,-1
1.417,-1
1.418,-1
1.419,-1
1.42,1
1.421,1
1.422,1
1.423,1
1.424,1
1.425,-1
1.426,-1
1.427,-1
1.428,-1
1.429,-1
1.43,1
1.431,1
1.432,1
1.433,1
1.434,1
1.435,-1
1.436,-1
1.437,-1
1.438,-1
1.439,-1
1.44,1
1.441,1
1.442,1
1.443,1
1.444,1
1.445,-1
1.446,-1
1.447,-1
1.448,-1
1.449,-1
1.45,1
1.451,1
1.452,1
1.453,1
1.454,1
1.455,-1
1.456,-1
1.457,-1
1.458,-1
1.459,-1
1.46,1
1.461,1
1.462,1
1.463,1
1.464,1
1.465,-1
1.466,-1
1.467,-1
1.468,-1
1.469,-1
1.47,1
1.471,1
1.472,1
1.473,1
1.474,1
1.475,-1
1.476,-1
1.477,-1
1.478,-1
1.479,-1
1.48,1
1.481,1
1.482,1
1.483,1
1.484,1
1.485,-1
1.486,-1
1.487,-1
1.488,-1
1.489,-1
1.49,1
1.491,1
1.492,1
1.493,1
1.494,1
1.495,-1
1.496,-1
1.497,-1
1.498,-1
1.499,-1
1.5001,1
1.5011,1
1.5021,1
1.5031,1
1.5041,1
1.5051,-1
1.5061,-1
1.5071,-1
1.5081,-1
1.5091,-1
1.5101,1
1.5111,1
1.5121,1
1.5131,1
1.5141,1
1.5151,-1
1.5161,-1
1.5171,-1
1.5181,-1
1.5191,-1
1.5201,1
1.5211,1
1.5221,1
1.5231,1
1.5241,1
1.5251,-1
1.5261,-1
1.5271,-1
1.5281,-1
1.5291,-1
1.5301,1
1.5311,1
1.5321,1
1.5331,1
1.5341,1
1.5351,-1
1.5361,-1
1.5371,-1
1.5381,-1
1.5391,-1
1.5401,1
1.5411,1
1.5421,1
1.5431,1
1.5441,1
1.5451,-1
1.5461,-1
1.5471,-1
1.5481,-1
1.5491,-1
1.5501,1
1.5511,1
1.5521,1
1.5531,1
1.5541,1
1.5551,-1
1.5561,-1
1.5571,-1
1.5581,-1
1.5591,-1
1.5601,1
1.5611,1
1.5621,1
1.5631,1
1.5641,1
1.5651,-1
1.5661,-1
1.5671,-1
1.5681,-1
1.5691,-1
1.5701,1
1.5711,1
1.5721,1
1.5731,1
1.5741,1
1.5751,-1
1.5761,-1
1.5771,-1
1.5781,-1
1.5791,-1
1.5801,1
1.5811,1
1.5821,1
1.5831,1
1.5841,1
1.5851,-1
1.5861,-1
1.5871,-1
1.5881,-1
1.5891,-1
1.5901,1
1.5911,1
1.5921,1
1.5931,1
1.5941,1
1.5951,-1
1.5961,-1
1.5971,-1
1.5981,-1
1.5991,-1
1.6001,1
1.6011,1
1.6021,1
1.6031,1
1.6041,1
1.6051,-1
1.6061,-1
1.6071,-1
1.6081,-1
1.6091,-1
1.6101,1
1.6111,1
1.6121,1
1.6131,1
1.6141,1
1.6151,-1
1.6161,-1
1.6171,-1
1.6181,-1
1.6191,-1
1.6201,1
1.6211,1
1.6221,1
1.6231,1
1.6241,1
1.6251,-1
1.6261,-1
1.6271,-1
1.6281,-1
1.6291,-1
1.6301,1
1.6311,1
1.6321,1
1.6331,1
1.6341,1
1.6351,-1
1.6361,-1
1.6371,-1
1.6381,-1
1.6391,-1
1.6401,1
1.6411,1
1.6421,1
1.6431,1
1.6441,1
1.6451,-1
1.6461,-1
1.6471,-1
1.6481,-1
1.6491,-1
1.6501,1
1.6511,1
1.6521,1
1.6531,1
1.6541,1
1.6551,-1
1.6561,-1
1.6571,-1
1.6581,-1
1.6591,-1
1.6601,1
1.6611,1
1.6621,1
1.6631,1
1.6641,1
1.6651,-1
1.6661,-1
1.6671,-1
1.6681,-1
1.6691,-1
1.6701,1
1.6711,1
1.6721,1
1.6731,1
1.6741,1
1.6751,-1
1.6761,-1
1.6771,-1
1.6781,-1
1.6791,-1
1.6801,1
1.6811,1
1.6821,1
1.6831,1
1.6841,1
1.6851,-1
1.6861,-1
1.6871,-1
1.6881,-1
1.6891,-1
1.6901,1
1.6911,1
1.6921,1
1.6931,1
1.6941,1
1.6951,-1
1.6961,-1
1.6971,-1
1.6981,-1
1.6991,-1
1.7001,1
1.7011,1
1.7021,1
1.7031,1
1.7041,1
1.7051,-1
1.7061,-1
1.7071,-1
1.7081,-1
1.7091,-1
1.7101,1
1.7111,1
1.7121,1
1.7131,1
1.7141,1
1.7151,-1
1.7161,-1
1.7171,-1
1.7181,-1
1.7191,-1
1.7201,1
1.7211,1
1.7221,1
1.7231,1
1.7241,1
1.7251,-1
1.7261,-1
1.7271,-1
1.7281,-1
1.7291,-1
1.7301,1
1.7311,1
1.7321,1
1.7331,1
1.7341,1
1.7351,-1
1.7361,-1
1.7371,-1
1.7381,-1
1.7391,-1
1.7401,1
1.7411,1
1.7421,1
1.7431,1
1.7441,1
1.7451,-1
1.7461,-1
1.7471,-1
1.7481,-1
1.7491,-1
1.7501,1
1.7511,1
1.7521,1
1.7531,1
1.7541,1
1.7551,-1
1.7561,-1
1.7571,-1
1.7581,-1
1.7591,-1
1.7601,1
1.7611,1
1.7621,1
1.7631,1
1.7641,1
1.7651,-1
1.7661,-1
1.7671,-1
1.7681,-1
1.7691,-1
1.7701,1
1.7711,1
1.7721,1
1.7731,1
1.7741,1
1.7751,-1
1.7761,-1
1.7771,-1
1.7781,-1
1.7791,-1
1.7801,1
1.7811,1
1.7821,1
1.7831,1
1.7841,1
1.7851,-1
1.7861,-1
1.7871,-1
1.7881,-1
1.7891,-1
1.7901,1
1.7911,1
1.7921,1
1.7931,1
1.7941,1
1.7951,-1
1.7961,-1
1.7971,-1
1.7981,-1
1.7991,-1
1.8001,1
1.8011,1
1.8021,1
1.8031,1
1.8041,1
1.8051,-1
1.8061,-1
1.8071,-1
1.8081,-1
1.8091,-1
1.8101,1
1.8111,1
1.8121,1
1.8131,1
1.8141,1
1.8151,-1
1.8161,-1
1.8171,-1
1.8181,-1
1.8191,-1
1.8201,1
1.8211,1
1.8221,1
1.8231,1
1.8241,1
1.8251,-1
1.8261,-1
1.8271,-1
1.8281,-1
1.8291,-1
1.8301,1
1.8311,1
1.8321,1
1.8331,1
1.8341,1
1.8351,-1
1.8361,-1
1.8371,-1
1.8381,-1
1.8391,-1
1.8401,1
1.8411,1
1.8421,1
1.8431,1
1.8441,1
1.8451,-1
1.8461,-1
1.8471,-1
1.8481,-1
1.8491,-1
1.8501,1
1.8511,1
1.8521,1
1.8531,1
1.8541,1
1.8551,-1
1.8561,-1
1.8571,-1
1.8581,-1
1.8591,-1
1.8601,1
1.8611,1
1.8621,1
1.8631,1
1.8641,1
1.8651,-1
1.8661,-1
1.8671,-1
1.8681,-1
1.8691,-1
1.8701,1
1.8711,1
1.8721,1
1.8731,1
1.8741,1
1.8751,-1
1.8761,-1
1.8771,-1
1.8781,-1
1.8791,-1
1.8801,1
1.8811,1
1.8821,1
1.8831,1
1.8841,1
1.8851,-1
1.8861,-1
1.8871,-1
1.8881,-1
1.8891,-1
1.8901,1
1.8911,1
1.8921,1
1.8931,1
1.8941,1
1.8951,-1
1.8961,-1
1.8971,-1
1.8981,-1
1.8991,-1
1.9001,1
1.9011,1
1.9021,1
1.9031,1
1.9041,1
1.9051,-1
1.9061,-1
1.9071,-1
1.9081,-1
1.9091,-1
1.9101,1
1.9111,1
1.9121,1
1.9131,1
1.9141,1
1.9151,-1
1.9161,-1
1.9171,-1
1.9181,-1
1.9191,-1
1.9201,1
1.9211,1
1.9221,1
1.9231,1
1.9241,1
1.9251,-1
1.9261,-1
1.9271,-1
1.9281,-1
1.9291,-1
1.9301,1
1.9311,1
1.9321,1
1.9331,1
1.9341,1
1.9351,-1
1.9361,-1
1.9371,-1
1.9381,-1
1.9391,-1
