second,Volt
25.353,0.006012
25.354,0.006012
25.355,0.006012
25.356,0.006012
25.357,0.006012
25.358,0.006012
25.359,0.006012
25.36,0.006012
25.361,0.006012
25.362,0.006012
25.363,0.006012
25.364,0.006012
25.365,0.006012
25.366,0.006012
25.367,0.006012
25.368,0.006012
25.369,0.006012
25.37,0.006012
25.371,0.006012
25.372,0.006012
25.373,0.006012
25.374,0.006012
25.375,0.006012
25.376,0.006012
25.377,0.006012
25.378,0.006012
25.379,0.006012
25.38,0.006012
25.381,0.006012
25.382,0.006012
25.383,0.006012
25.384,0.006012
25.385,0.006012
25.386,0.006012
25.387,0.006012
25.388,0.006012
25.389,0.006012
25.39,0.006012
25.391,0.006012
25.392,0.006012
25.393,0.006012
25.394,0.006012
25.395,0.006012
25.396,0.006012
25.397,0.006012
25.398,0.006012
25.399,0.006012
25.4,0.006012
25.401,0.006012
25.402,0.006012
25.403,0.006012
25.404,0.006012
25.405,0.006012
25.406,0.006012
25.407,0.006012
25.408,0.006012
25.409,0.006012
25.41,0.006012
25.411,0.006012
25.412,0.006012
25.413,0.006012
25.414,0.006012
25.415,0.006012
25.416,0.006012
25.417,0.006012
25.418,0.006012
25.419,0.006012
25.42,0.006012
25.421,0.006012
25.422,0.006012
25.423,0.006012
25.424,0.006012
25.425,0.006012
25.426,0.006012
25.427,0.006012
25.428,0.006012
25.429,0.006012
25.43,0.006012
25.431,0.006012
25.432,0.006012
25.433,0.006012
25.434,0.006012
25.435,0.006012
25.436,0.006012
25.437,0.006012
25.438,0.006012
25.439,0.006012
25.44,0.006012
25.441,0.006012
25.442,0.006012
25.443,0.006012
25.444,0.006012
25.445,0.006012
25.446,0.006012
25.447,0.006012
25.448,0.006012
25.449,0.006012
25.45,0.006012
25.451,0.006012
25.452,0.006012
25.453,0.006012
25.454,0.006012
25.455,0.006012
25.456,0.006012
25.457,0.006012
25.458,0.006012
25.459,0.006012
25.46,0.006012
25.461,0.006012
25.462,0.006012
25.463,0.006012
25.464,0.006012
25.465,0.006012
25.466,0.006012
25.467,0.006012
25.468,0.006012
25.469,0.006012
25.47,0.006012
25.471,0.006012
25.472,0.006012
25.473,0.006012
25.474,0.006012
25.475,0.006012
25.476,0.006012
25.477,0.006012
25.478,0.006012
25.479,0.006012
25.48,0.006012
25.481,0.006012
25.482,0.006012
25.483,0.006012
25.484,0.006012
25.485,0.006012
25.486,0.006012
25.487,0.006012
25.488,0.006012
25.489,0.006012
25.49,0.006012
25.491,0.006012
25.492,0.006012
25.493,0.006012
25.494,0.006012
25.495,0.006012
25.496,0.006012
25.497,0.006012
25.498,0.006012
25.499,0.006012
25.5,0.006012
25.501,0.006012
25.502,0.006012
25.503,0.006012
25.504,0.006012
25.505,0.006012
25.506,0.006012
25.507,0.006012
25.508,0.006012
25.509,0.006012
25.51,0.006012
25.511,0.006012
25.512,0.006012
25.513,0.006012
25.514,0.006012
25.515,0.006012
25.516,0.006012
25.517,0.006012
25.518,0.006012
25.519,0.006012
25.52,0.006012
25.521,0.006012
25.522,0.006012
25.523,0.006012
25.524,0.006012
25.525,0.006012
25.526,0.006012
25.527,0.006012
25.528,0.006012
25.529,0.006012
25.53,0.006012
25.531,0.006012
25.532,0.006012
25.533,0.006012
25.534,0.006012
25.535,0.006012
25.536,0.006012
25.537,0.006012
25.538,0.006012
25.539,0.006012
25.54,0.006012
25.541,0.006012
25.542,0.006012
25.543,0.006012
25.544,0.006012
25.545,0.006012
25.546,0.006012
25.547,0.006012
25.548,0.006012
25.549,0.006012
25.55,0.006012
25.551,0.006012
25.552,0.006012
25.553,0.006012
25.554,0.006012
25.555,0.006012
25.556,0.006012
25.557,0.006012
25.558,0.006012
25.559,0.006012
25.56,0.006012
25.561,0.006012
25.562,0.006012
25.563,0.006012
25.564,0.006012
25.565,0.006012
25.566,0.006012
25.567,0.006012
25.568,0.006012
25.569,0.006012
25.57,0.006012
25.571,0.006012
25.572,0.006012
25.573,0.006012
25.574,0.006012
25.575,0.006012
25.576,0.006012
25.577,0.006012
25.578,0.006012
25.579,0.006012
25.58,0.006012
25.581,0.006012
25.582,0.006012
25.583,0.006012
25.584,0.006012
25.585,0.006012
25.586,0.006012
25.587,0.006012
25.588,0.006012
25.589,0.006012
25.59,0.006012
25.591,0.006012
25.592,0.006012
25.593,0.006012
25.594,0.006012
25.595,0.006012
25.596,0.006012
25.597,0.006012
25.598,0.006012
25.599,0.006012
25.6,0.006012
25.601,0.006012
25.602,0.006012
25.603,0.006012
25.604,0.006012
25.605,0.006012
25.606,0.006012
25.607,0.006012
25.608,0.006012
25.609,0.006012
25.61,0.006012
25.611,0.006012
25.612,0.006012
25.613,0.006012
25.614,0.006012
25.615,0.006012
25.616,0.006012
25.617,0.006012
25.618,0.006012
25.619,0.006012
25.62,0.006012
25.621,0.006012
25.622,0.006012
25.623,0.006012
25.624,0.006012
25.625,0.006012
25.626,0.006012
25.627,0.006012
25.628,0.006012
25.629,0.006012
25.63,0.006012
25.631,0.006012
25.632,0.006012
25.633,0.006012
25.634,0.006012
25.635,0.006012
25.636,0.006012
25.637,0.006012
25.638,0.006012
25.639,0.006012
25.64,0.006012
25.641,0.006012
25.642,0.006012
25.643,0.006012
25.644,0.006012
25.645,0.006012
25.646,0.006012
25.647,0.006012
25.648,0.006012
25.649,0.006012
25.65,0.006012
25.651,0.006012
25.652,0.006012
25.653,0.006012
25.654,0.006012
25.655,0.006012
25.656,0.006012
25.657,0.006012
25.658,0.006012
25.659,0.006012
25.66,0.006012
25.661,0.006012
25.662,0.006012
25.663,0.006012
25.664,0.006012
25.665,0.006012
25.666,0.006012
25.667,0.006012
25.668,0.006012
25.669,0.006012
25.67,0.006012
25.671,0.006012
25.672,0.006012
25.673,0.006012
25.674,0.006012
25.675,0.006012
25.676,0.006012
25.677,0.006012
25.678,0.006012
25.679,0.006012
25.68,0.006012
25.681,0.006012
25.682,0.006012
25.683,0.006012
25.684,0.006012
25.685,0.006012
25.686,0.006012
25.687,0.006012
25.688,0.006012
25.689,0.006012
25.69,0.006012
25.691,0.006012
25.692,0.006012
25.693,0.006012
25.694,0.006012
25.695,0.006012
25.696,0.006012
25.697,0.006012
25.698,0.006012
25.699,0.006012
25.7,0.006012
25.701,0.006012
25.702,0.006012
25.703,0.006012
25.704,0.006012
25.705,0.006012
25.706,0.006012
25.707,0.006012
25.708,0.006012
25.709,0.006012
25.71,0.006012
25.711,0.006012
25.712,0.006012
25.713,0.006012
25.714,0.006012
25.715,0.006012
25.716,0.006012
25.717,0.006012
25.718,0.006012
25.719,0.006012
25.72,0.006012
25.721,0.006012
25.722,0.006012
25.723,0.006012
25.724,0.006012
25.725,0.006012
25.726,0.006012
25.727,0.006012
25.728,0.006012
25.729,0.006012
25.73,0.006012
25.731,0.006012
25.732,0.006012
25.733,0.006012
25.734,0.006012
25.735,0.006012
25.736,0.006012
25.737,0.006012
25.738,0.006012
25.739,0.006012
25.74,0.006012
25.741,0.006012
25.742,0.006012
25.743,0.006012
25.744,0.006012
25.745,0.006012
25.746,0.006012
25.747,0.006012
25.748,0.006012
25.749,0.006012
25.75,0.006012
25.751,0.006012
25.752,0.006012
25.753,0.006012
25.754,0.006012
25.755,0.006012
25.756,0.0060425
25.757,0.0060425
25.758,0.0060425
25.759,0.0060425
25.76,0.0060425
25.761,0.0060425
25.762,0.0060425
25.763,0.0060425
25.764,0.0060425
25.765,0.0060425
25.766,0.0060425
25.767,0.0060425
25.768,0.0060425
25.769,0.0060425
25.77,0.0060425
25.771,0.0060425
25.772,0.0060425
25.773,0.0060425
25.774,0.0060425
25.775,0.0060425
25.776,0.0060425
25.777,0.0060425
25.778,0.0060425
25.779,0.0060425
25.78,0.0060425
25.781,0.0060425
25.782,0.0060425
25.783,0.0060425
25.784,0.0060425
25.785,0.0060425
25.786,0.0060425
25.787,0.0060425
25.788,0.0060425
25.789,0.0060425
25.79,0.0060425
25.791,0.0060425
25.792,0.0060425
25.793,0.0060425
25.794,0.0060425
25.795,0.0060425
25.796,0.0060425
25.797,0.0060425
25.798,0.0060425
25.799,0.0060425
25.8,0.0060425
25.801,0.0060425
25.802,0.0060425
25.803,0.0060425
25.804,0.0060425
25.805,0.0060425
25.806,0.0060425
25.807,0.0060425
25.808,0.0060425
25.809,0.0060425
25.81,0.0060425
25.811,0.0060425
25.812,0.0060425
25.813,0.0060425
25.814,0.0060425
25.815,0.0060425
25.816,0.0060425
25.817,0.0060425
25.818,0.0060425
25.819,0.0060425
25.82,0.0060425
25.821,0.0060425
25.822,0.0060425
25.823,0.0060425
25.824,0.0060425
25.825,0.0060425
25.826,0.0060425
25.827,0.0060425
25.828,0.0060425
25.829,0.0060425
25.83,0.0060425
25.831,0.0060425
25.832,0.006012
25.833,0.006012
25.834,0.006012
25.835,0.006012
25.836,0.006012
25.837,0.006012
25.838,0.006012
25.839,0.006012
25.84,0.006012
25.841,0.006012
25.842,0.006012
25.843,0.006012
25.844,0.006012
25.845,0.006012
25.846,0.006012
25.847,0.006012
25.848,0.006012
25.849,0.006012
25.85,0.006012
25.851,0.006012
25.852,0.006012
25.853,0.006012
25.854,0.006012
25.855,0.006012
25.856,0.006012
25.857,0.006012
25.858,0.006012
25.859,0.006012
25.86,0.006012
25.861,0.006012
25.862,0.006012
25.863,0.006012
25.864,0.006012
25.865,0.006012
25.866,0.006012
25.867,0.006012
25.868,0.006012
25.869,0.006012
25.87,0.006012
25.871,0.006012
25.872,0.006012
25.873,0.006012
25.874,0.006012
25.875,0.006012
25.876,0.006012
25.877,0.006012
25.878,0.006012
25.879,0.006012
25.88,0.006012
25.881,0.006012
25.882,0.006012
25.883,0.006012
25.884,0.006012
25.885,0.006012
25.886,0.006012
25.887,0.006012
25.888,0.006012
25.889,0.006012
25.89,0.006012
25.891,0.006012
25.892,0.006012
25.893,0.006012
25.894,0.006012
25.895,0.006012
25.896,0.006012
25.897,0.006012
25.898,0.006012
25.899,0.006012
25.9,0.006012
25.901,0.006012
25.902,0.006012
25.903,0.006012
25.904,0.006012
25.905,0.006012
25.906,0.006012
25.907,0.006012
25.908,0.006012
25.909,0.006012
25.91,0.006012
25.911,0.006012
25.912,0.006012
25.913,0.006012
25.914,0.006012
25.915,0.006012
25.916,0.006012
25.917,0.006012
25.918,0.006012
25.919,0.006012
25.92,0.006012
25.921,0.006012
25.922,0.006012
25.923,0.006012
25.924,0.006012
25.925,0.006012
25.926,0.006012
25.927,0.006012
25.928,0.006012
25.929,0.006012
25.93,0.006012
25.931,0.006012
25.932,0.006012
25.933,0.006012
25.934,0.006012
25.935,0.006012
25.936,0.006012
25.937,0.006012
25.938,0.006012
25.939,0.006012
25.94,0.006012
25.941,0.006012
25.942,0.006012
25.943,0.006012
25.944,0.006012
25.945,0.006012
25.946,0.006012
25.947,0.006012
25.948,0.006012
25.949,0.006012
25.95,0.006012
25.951,0.006012
25.952,0.006012
25.953,0.006012
25.954,0.006012
25.955,0.006012
25.956,0.006012
25.957,0.006012
25.958,0.006012
25.959,0.006012
25.96,0.006012
25.961,0.006012
25.962,0.006012
25.963,0.006012
25.964,0.006012
25.965,0.006012
25.966,0.006012
25.967,0.006012
25.968,0.006012
25.969,0.006012
25.97,0.006012
25.971,0.006012
25.972,0.006012
25.973,0.006012
25.974,0.006012
25.975,0.006012
25.976,0.006012
25.977,0.006012
25.978,0.006012
25.979,0.006012
25.98,0.006012
25.981,0.006012
25.982,0.006012
25.983,0.006012
25.984,0.006012
25.985,0.006012
25.986,0.006012
25.987,0.006012
25.988,0.006012
25.989,0.006012
25.99,0.006012
25.991,0.006012
25.992,0.006012
25.993,0.006012
25.994,0.006012
25.995,0.006012
25.996,0.006012
25.997,0.006012
25.998,0.006012
25.999,0.006012
26,0.006012
26.001,0.006012
26.002,0.006012
26.003,0.006012
26.004,0.006012
26.005,0.006012
26.006,0.006012
26.007,0.006012
26.008,0.006012
26.009,0.006012
26.01,0.0059814
26.011,0.0059814
26.012,0.0059814
26.013,0.0059814
26.014,0.0059814
26.015,0.0059814
26.016,0.0059814
26.017,0.0059814
26.018,0.0059814
26.019,0.0059814
26.02,0.0059814
26.021,0.0059814
26.022,0.0059814
26.023,0.0059814
26.024,0.0059814
26.025,0.006012
26.026,0.006012
26.027,0.006012
26.028,0.006012
26.029,0.006012
26.03,0.006012
26.031,0.006012
26.032,0.006012
26.033,0.006012
26.034,0.006012
26.035,0.006012
26.036,0.006012
26.037,0.006012
26.038,0.006012
26.039,0.006012
26.04,0.006012
26.041,0.006012
26.042,0.006012
26.043,0.006012
26.044,0.006012
26.045,0.006012
26.046,0.006012
26.047,0.006012
26.048,0.006012
26.049,0.006012
26.05,0.006012
26.051,0.006012
26.052,0.006012
26.053,0.006012
26.054,0.006012
26.055,0.006012
26.056,0.006012
26.057,0.006012
26.058,0.006012
26.059,0.006012
26.06,0.006012
26.061,0.006012
26.062,0.006012
26.063,0.006012
26.064,0.006012
26.065,0.006012
26.066,0.006012
26.067,0.006012
26.068,0.006012
26.069,0.006012
26.07,0.006012
26.071,0.006012
26.072,0.006012
26.073,0.006012
26.074,0.006012
26.075,0.006012
26.076,0.006012
26.077,0.006012
26.078,0.006012
26.079,0.006012
26.08,0.006012
26.081,0.006012
26.082,0.006012
26.083,0.006012
26.084,0.006012
26.085,0.006012
26.086,0.006012
26.087,0.006012
26.088,0.006012
26.089,0.006012
26.09,0.006012
26.091,0.006012
26.092,0.006012
26.093,0.006012
26.094,0.006012
26.095,0.006012
26.096,0.006012
26.097,0.006012
26.098,0.006012
26.099,0.006012
26.1,0.006012
26.101,0.006012
26.102,0.006012
26.103,0.006012
26.104,0.006012
26.105,0.006012
26.106,0.006012
26.107,0.006012
26.108,0.006012
26.109,0.006012
26.11,0.006012
26.111,0.006012
26.112,0.006012
26.113,0.006012
26.114,0.006012
26.115,0.006012
26.116,0.006012
26.117,0.006012
26.118,0.006012
26.119,0.006012
26.12,0.006012
26.121,0.006012
26.122,0.006012
26.123,0.006012
26.124,0.006012
26.125,0.006012
26.126,0.006012
26.127,0.006012
26.128,0.006012
26.129,0.006012
26.13,0.006012
26.131,0.006012
26.132,0.006012
26.133,0.006012
26.134,0.006012
26.135,0.006012
26.136,0.006012
26.137,0.006012
26.138,0.006012
26.139,0.006012
26.14,0.006012
26.141,0.006012
26.142,0.006012
26.143,0.006012
26.144,0.006012
26.145,0.006012
26.146,0.006012
26.147,0.006012
26.148,0.006012
26.149,0.006012
26.15,0.006012
26.151,0.006012
26.152,0.006012
26.153,0.006012
26.154,0.006012
26.155,0.006012
26.156,0.006012
26.157,0.006012
26.158,0.006012
26.159,0.006012
26.16,0.006012
26.161,0.006012
26.162,0.006012
26.163,0.006012
26.164,0.006012
26.165,0.006012
26.166,0.006012
26.167,0.006012
26.168,0.006012
26.169,0.006012
26.17,0.006012
26.171,0.006012
26.172,0.006012
26.173,0.006012
26.174,0.006012
26.175,0.006012
26.176,0.006012
26.177,0.006012
26.178,0.006012
26.179,0.006012
26.18,0.006012
26.181,0.006012
26.182,0.006012
26.183,0.006012
26.184,0.006012
26.185,0.006012
26.186,0.006012
26.187,0.006012
26.188,0.006012
26.189,0.006012
26.19,0.006012
26.191,0.006012
26.192,0.006012
26.193,0.006012
26.194,0.006012
26.195,0.006012
26.196,0.006012
26.197,0.006012
26.198,0.006012
26.199,0.006012
26.2,0.006012
26.201,0.006012
26.202,0.006012
26.203,0.006012
26.204,0.006012
26.205,0.006012
26.206,0.006012
26.207,0.006012
26.208,0.006012
26.209,0.006012
26.21,0.006012
26.211,0.006012
26.212,0.006012
26.213,0.006012
26.214,0.006012
26.215,0.006012
26.216,0.006012
26.217,0.006012
26.218,0.006012
26.219,0.006012
26.22,0.006012
26.221,0.006012
26.222,0.006012
26.223,0.006012
26.224,0.006012
26.225,0.006012
26.226,0.006012
26.227,0.006012
26.228,0.006012
26.229,0.006012
26.23,0.006012
26.231,0.006012
26.232,0.006012
26.233,0.006012
26.234,0.006012
26.235,0.006012
26.236,0.006012
26.237,0.006012
26.238,0.006012
26.239,0.006012
26.24,0.006012
26.241,0.006012
26.242,0.006012
26.243,0.006012
26.244,0.006012
26.245,0.006012
26.246,0.006012
26.247,0.006012
26.248,0.006012
26.249,0.006012
26.25,0.006012
26.251,0.006012
26.252,0.006012
26.253,0.006012
26.254,0.006012
26.255,0.006012
26.256,0.006012
26.257,0.006012
26.258,0.006012
26.259,0.006012
26.26,0.006012
26.261,0.006012
26.262,0.006012
26.263,0.006012
26.264,0.006012
26.265,0.006012
26.266,0.006012
26.267,0.006012
26.268,0.006012
26.269,0.006012
26.27,0.006012
26.271,0.006012
26.272,0.006012
26.273,0.006012
26.274,0.006012
26.275,0.006012
26.276,0.006012
26.277,0.006012
26.278,0.006012
26.279,0.006012
26.28,0.006012
26.281,0.006012
26.282,0.006012
26.283,0.006012
26.284,0.006012
26.285,0.006012
26.286,0.006012
26.287,0.006012
26.288,0.006012
26.289,0.006012
26.29,0.006012
26.291,0.006012
26.292,0.006012
26.293,0.006012
26.294,0.006012
26.295,0.006012
26.296,0.006012
26.297,0.006012
26.298,0.006012
26.299,0.006012
26.3,0.006012
26.301,0.006012
26.302,0.006012
26.303,0.006012
26.304,0.006012
26.305,0.006012
26.306,0.006012
26.307,0.006012
26.308,0.006012
26.309,0.006012
26.31,0.006012
26.311,0.006012
26.312,0.006012
26.313,0.006012
26.314,0.006012
26.315,0.006012
26.316,0.006012
26.317,0.006012
26.318,0.006012
26.319,0.006012
26.32,0.006012
26.321,0.006012
26.322,0.006012
26.323,0.006012
26.324,0.006012
26.325,0.006012
26.326,0.006012
26.327,0.006012
26.328,0.006012
26.329,0.006012
26.33,0.006012
26.331,0.006012
26.332,0.006012
26.333,0.006012
26.334,0.006012
26.335,0.006012
26.336,0.006012
26.337,0.006012
26.338,0.006012
26.339,0.006012
26.34,0.006012
26.341,0.006012
26.342,0.006012
26.343,0.006012
26.344,0.006012
26.345,0.006012
26.346,0.006012
26.347,0.0060425
26.348,0.0060425
26.349,0.0060425
26.35,0.0060425
26.351,0.0060425
26.352,0.0060425
26.353,0.0060425
26.354,0.0060425
26.355,0.0060425
26.356,0.0060425
26.357,0.0060425
26.358,0.0060425
26.359,0.0060425
26.36,0.0060425
26.361,0.0060425
26.362,0.0060425
26.363,0.0060425
26.364,0.0060425
26.365,0.0060425
26.366,0.0060425
26.367,0.0060425
26.368,0.0060425
26.369,0.0060425
26.37,0.0060425
26.371,0.0060425
26.372,0.0060425
26.373,0.0060425
26.374,0.0060425
26.375,0.0060425
26.376,0.0060425
26.377,0.0060425
26.378,0.0060425
26.379,0.0060425
26.38,0.0060425
26.381,0.0060425
26.382,0.0060425
26.383,0.0060425
26.384,0.0060425
26.385,0.0060425
26.386,0.0060425
26.387,0.0060425
26.388,0.0060425
26.389,0.0060425
26.39,0.0060425
26.391,0.0060425
26.392,0.0060425
26.393,0.0060425
26.394,0.0060425
26.395,0.0060425
26.396,0.0060425
26.397,0.0060425
26.398,0.0060425
26.399,0.0060425
26.4,0.0060425
26.401,0.0060425
26.402,0.0060425
26.403,0.0060425
26.404,0.0060425
26.405,0.0060425
26.406,0.0060425
26.407,0.0060425
26.408,0.0060425
26.409,0.0060425
26.41,0.0060425
26.411,0.0060425
26.412,0.0060425
26.413,0.0060425
26.414,0.0060425
26.415,0.0060425
26.416,0.0060425
26.417,0.0060425
26.418,0.0060425
26.419,0.0060425
26.42,0.0060425
26.421,0.0060425
26.422,0.0060425
26.423,0.0060425
26.424,0.0060425
26.425,0.0060425
26.426,0.0060425
26.427,0.0060425
26.428,0.0060425
26.429,0.0060425
26.43,0.0060425
26.431,0.0060425
26.432,0.0060425
26.433,0.0060425
26.434,0.0060425
26.435,0.0060425
26.436,0.0060425
26.437,0.0060425
26.438,0.0060425
26.439,0.0060425
26.44,0.0060425
26.441,0.0060425
26.442,0.0060425
26.443,0.0060425
26.444,0.0060425
26.445,0.0060425
26.446,0.0060425
26.447,0.0060425
26.448,0.0060425
26.449,0.0060425
26.45,0.0060425
26.451,0.0060425
26.452,0.0060425
26.453,0.0060425
26.454,0.0060425
26.455,0.0060425
26.456,0.0060425
26.457,0.0060425
26.458,0.006012
26.459,0.006012
26.46,0.006012
26.461,0.006012
26.462,0.006012
26.463,0.006012
26.464,0.006012
26.465,0.006012
26.466,0.006012
26.467,0.006012
26.468,0.006012
26.469,0.006012
26.47,0.006012
26.471,0.006012
26.472,0.006012
26.473,0.006012
26.474,0.006012
26.475,0.006012
26.476,0.006012
26.477,0.006012
26.478,0.006012
26.479,0.006012
26.48,0.006012
26.481,0.006012
26.482,0.006012
26.483,0.006012
26.484,0.006012
26.485,0.006012
26.486,0.006012
26.487,0.006012
26.488,0.006012
26.489,0.006012
26.49,0.006012
26.491,0.006012
26.492,0.006012
26.493,0.006012
26.494,0.006012
26.495,0.006012
26.496,0.006012
26.497,0.006012
26.498,0.006012
26.499,0.006012
26.5,0.006012
26.501,0.006012
26.502,0.006012
26.503,0.006012
26.504,0.006012
26.505,0.006012
26.506,0.006012
26.507,0.006012
26.508,0.006012
26.509,0.006012
26.51,0.006012
26.511,0.006012
26.512,0.006012
26.513,0.006012
26.514,0.006012
26.515,0.006012
26.516,0.006012
26.517,0.006012
26.518,0.006012
26.519,0.006012
26.52,0.006012
26.521,0.006012
26.522,0.006012
26.523,0.006012
26.524,0.006012
26.525,0.006012
26.526,0.006012
26.527,0.006012
26.528,0.006012
26.529,0.006012
26.53,0.006012
26.531,0.006012
26.532,0.006012
